,userID,tags
534,573,"{'hip-hop': 31, 'rap': 29, 'hip hop': 22, 'gangsta rap': 10, 'rnb': 7}"
535,574,"{'rock': 39, 'alternative': 23, 'hardcore': 13, 'alternative rock': 13, 'brazilian': 13}"
536,575,"{'pop': 26, 'electronic': 21, 'rock': 19, 'alternative': 19, 'dance': 15}"
537,576,"{'electronic': 29, 'downtempo': 22, 'jazz': 20, 'lounge': 14, 'chillout': 14}"
538,577,"{'alternative': 24, 'electronic': 22, 'rock': 22, 'indie': 20, 'new wave': 12}"
539,578,"{'rock': 27, 'pop punk': 25, 'alternative': 18, 'pop': 18, 'female vocalists': 11}"
540,579,"{'metal': 34, 'death metal': 25, 'thrash metal': 20, 'brutal death metal': 11, 'groove metal': 9}"
541,580,"{'punk': 20, 'rock': 20, 'alternative': 20, 'acoustic': 20, 'indie': 20}"
542,581,"{'pop': 31, 'female vocalists': 31, 'rock': 13, 'dance': 13, 'soul': 11}"
543,582,"{'metalcore': 31, 'hardcore': 25, 'deathcore': 21, 'metal': 12, 'mathcore': 10}"
544,583,"{'hardcore': 24, 'screamo': 22, 'post-hardcore': 20, 'alternative': 18, 'emo': 16}"
545,584,"{'female vocalists': 26, 'country': 21, 'rock': 21, 'pop': 18, 'singer-songwriter': 15}"
546,585,"{'rock': 25, 'polish': 22, 'alternative': 22, 'female vocalists': 18, 'british': 14}"
547,586,"{'metal': 33, 'black metal': 31, 'death metal': 14, 'lithuanian': 12, 'norwegian black metal': 10}"
548,587,"{'rock': 30, 'alternative': 21, 'metal': 19, 'alternative rock': 19, 'hard rock': 11}"
549,589,"{'pop': 38, 'female vocalists': 26, 'dance': 16, 'spanish': 10, 'latin': 10}"
550,590,"{'pop': 33, 'female vocalists': 26, 'dance': 17, 'hip-hop': 12, 'rnb': 12}"
551,592,"{'pop': 24, 'rock': 24, 'electronic': 18, 'female vocalists': 18, 'alternative': 18}"
552,593,"{'pop': 43, 'disney': 17, 'rnb': 14, 'female vocalists': 14, 'latin': 12}"
553,594,"{'rock': 41, 'alternative': 17, 'classic rock': 14, 'alternative rock': 14, 'screamo': 14}"
554,595,"{'metal': 35, 'heavy metal': 28, 'power metal': 14, 'thrash metal': 13, 'speed metal': 10}"
555,596,"{'80s': 26, 'new wave': 23, 'electronic': 20, 'synthpop': 17, 'alternative': 14}"
556,598,"{'female vocalists': 32, 'pop': 25, 'alternative': 15, 'rock': 15, 'dance': 12}"
557,601,"{'turkish': 32, 'instrumental': 20, 'world': 16, 'folk': 16, 'electronic': 16}"
558,602,"{'indie': 22, 'indie rock': 22, 'emo': 19, 'alternative': 19, 'rock': 19}"
559,603,"{'indie': 29, 'rock': 22, 'alternative': 20, 'electronic': 14, 'indie rock': 14}"
560,604,"{'pop': 35, 'female vocalists': 33, 'dance': 12, 'rnb': 10, 'rock': 10}"
561,605,"{'rock': 27, 'alternative': 25, 'indie': 21, 'danish': 14, 'indie rock': 13}"
562,606,"{'electronic': 24, 'rock': 24, 'alternative': 21, 'metal': 17, 'trip-hop': 14}"
563,607,"{'black metal': 39, 'lithuanian': 23, 'death metal': 16, 'lithuanian metal': 13, 'industrial black metal': 10}"
564,608,"{'classic rock': 25, 'oldies': 24, '60s': 19, 'rock': 18, 'pop': 15}"
565,609,"{'indie': 26, 'pop': 19, 'female vocalists': 19, 'indie rock': 19, 'alternative': 17}"
566,611,"{'electronic': 37, 'indie': 19, 'synthpop': 17, 'electro': 15, 'electropop': 13}"
567,612,"{'female vocalists': 25, 'pop': 21, 'dance': 19, 'electronic': 19, 'indie': 17}"
568,613,"{'indie': 27, 'singer-songwriter': 24, 'folk': 19, 'rock': 16, 'acoustic': 14}"
569,614,"{'rock': 31, 'alternative': 23, 'alternative rock': 17, 'hard rock': 16, 'hardcore': 12}"
570,615,"{'chillout': 20, 'electronic': 20, 'downtempo': 20, 'under 2000 listeners': 20, 'original': 20}"
571,616,"{'metal': 38, 'thrash metal': 23, 'heavy metal': 21, 'groove metal': 9, 'hard rock': 9}"
572,617,"{'female vocalists': 29, 'rnb': 23, 'pop': 21, 'soul': 14, 'dance': 12}"
573,618,"{'hip-hop': 32, 'rap': 24, 'underground hip-hop': 16, 'russian': 16, 'russian hip-hop': 13}"
574,619,"{'indie': 27, 'alternative': 22, 'indie rock': 20, 'rock': 18, 'british': 14}"
575,620,"{'pop': 32, 'female vocalists': 23, 'rock': 18, 'singer-songwriter': 14, 'indie': 14}"
576,621,"{'pop': 35, 'female vocalists': 31, 'rock': 12, 'dance': 12, 'korean': 8}"
577,622,"{'rock': 31, 'alternative': 31, 'indie': 15, 'alternative rock': 12, 'experimental': 11}"
578,623,"{'rock': 37, 'progressive rock': 20, 'classic rock': 18, 'alternative': 16, 'alternative rock': 8}"
579,624,"{'rock': 33, 'alternative': 19, '80s': 17, 'indie': 17, 'electronic': 14}"
580,625,"{'indie': 37, 'alternative': 20, 'indie rock': 18, 'indie pop': 14, 'dream pop': 12}"
581,627,"{'metal': 30, 'progressive metal': 21, 'power metal': 21, 'heavy metal': 15, 'death metal': 12}"
582,628,"{'alternative': 25, 'indie': 25, 'rock': 21, 'electronic': 17, 'british': 13}"
583,629,"{'brazilian': 26, 'rock': 26, 'alternative': 17, 'brasil': 17, 'mpb': 14}"
584,631,"{'rock': 31, 'alternative': 19, 'indie': 19, 'metal': 17, 'heavy metal': 14}"
585,632,"{'female vocalists': 32, 'pop': 30, 'dance': 20, 'rnb': 9, 'rock': 9}"
586,633,"{'rock': 26, 'hardcore': 22, 'christian': 22, 'metal': 15, 'alternative': 15}"
587,634,"{'rock': 33, 'pop': 21, 'female vocalists': 15, 'classic rock': 15, 'soundtrack': 15}"
588,635,"{'rock': 33, 'alternative': 18, 'classic rock': 18, 'singer-songwriter': 15, 'british': 15}"
589,636,"{'pop': 35, 'female vocalists': 29, 'dance': 14, 'rnb': 13, 'soul': 10}"
590,637,"{'rock': 40, 'classic rock': 19, 'hard rock': 19, '80s': 11, 'heavy metal': 11}"
591,638,"{'pop': 29, 'female vocalists': 24, 'rnb': 18, 'dance': 16, 'soul': 12}"
592,639,"{'electronic': 33, 'dance': 24, 'trance': 19, 'techno': 17, 'electronica': 7}"
593,640,"{'rock': 33, 'classic rock': 25, 'hard rock': 17, 'heavy metal': 12, '80s': 12}"
594,641,"{'rock': 35, 'alternative': 25, 'indie': 14, 'alternative rock': 14, 'pop': 12}"
595,642,"{'blues': 30, 'pop': 19, 'classic rock': 19, 'oldies': 16, 'rock': 16}"
596,643,"{'indie': 33, 'indie pop': 18, 'rock': 18, 'alternative': 15, 'pop': 15}"
597,644,"{'indie': 29, 'rock': 23, 'alternative': 20, 'post-rock': 14, 'pop': 14}"
598,645,"{'female vocalists': 39, 'jazz': 16, 'classical': 16, 'pop': 16, 'vocal jazz': 13}"
599,646,"{'pop': 38, 'female vocalists': 23, 'rnb': 17, 'dance': 12, 'pop rock': 10}"
600,647,"{'indie': 37, 'alternative': 21, 'indie pop': 16, 'female vocalists': 13, 'ambient': 13}"
601,649,"{'metal': 24, 'alternative rock': 19, 'hard rock': 19, 'alternative': 19, 'rock': 19}"
602,650,"{'rock': 29, 'alternative': 29, 'alternative rock': 18, 'hip-hop': 13, 'pop punk': 11}"
603,651,"{'dance': 29, 'electronic': 22, 'pop': 19, 'female vocalists': 17, 'trance': 12}"
604,652,"{'metal': 24, 'alternative': 24, 'rock': 22, 'industrial': 15, 'electronic': 15}"
605,654,"{'rock': 24, 'alternative': 20, 'metal': 20, 'instrumental': 20, 'classical': 16}"
606,655,"{'female vocalists': 27, 'pop': 21, 'rock': 18, 'soul': 18, 'rnb': 15}"
607,656,"{'80s': 31, 'rock': 23, 'pop': 20, 'classic rock': 13, 'soul': 13}"
608,657,"{'alternative': 30, 'russian': 22, 'rock': 22, 'electronic': 12, 'british': 12}"
609,658,"{'electronic': 35, 'synthpop': 22, 'indie': 17, 'new wave': 15, 'electro': 11}"
610,659,"{'pop': 40, 'female vocalists': 26, 'dance': 21, 'alternative': 7, 'rock': 7}"
611,660,"{'pop': 40, 'female vocalists': 19, 'polish': 17, 'dance': 13, 'eurovision': 11}"
612,661,"{'folk': 35, 'turkish': 23, 'world': 19, 'acoustic': 13, 'singer-songwriter': 10}"
613,662,"{'rock': 31, 'alternative': 25, 'alternative rock': 22, 'indie': 14, 'pop': 8}"
614,663,"{'japanese': 29, 'j-pop': 29, 'female vocalists': 23, 'anime': 10, 'jpop': 10}"
615,664,"{'indie': 35, 'folk': 19, 'experimental': 19, 'alternative': 13, 'hip-hop': 13}"
616,665,"{'rock': 25, 'alternative': 25, 'electronic': 21, 'indie': 17, 'alternative rock': 12}"
617,666,"{'electronic': 26, 'gothic': 26, 'post-punk': 16, 'ambient': 16, 'alternative': 16}"
618,667,"{'pop': 31, 'dance': 20, 'hip-hop': 17, 'female vocalists': 17, 'rnb': 14}"
619,668,"{'rock': 36, 'brazilian': 25, 'metal': 13, 'hardcore': 13, 'alternative': 13}"
620,669,"{'pop': 29, 'rock': 24, 'female vocalists': 21, 'dance': 13, 'pop rock': 13}"
621,670,"{'electronic': 25, 'indie': 25, 'alternative': 19, 'british': 19, 'dance': 13}"
622,671,"{'pop': 38, 'rock': 19, 'dance': 14, 'female vocalists': 14, 'brazilian': 14}"
623,672,"{'rock': 27, 'post-hardcore': 22, 'alternative': 20, 'hardcore': 16, 'screamo': 16}"
624,673,"{'rock': 33, 'alternative': 23, 'alternative rock': 17, 'christian': 13, 'pop': 13}"
625,674,"{'pop': 30, 'female vocalists': 27, 'dance': 21, 'korean': 11, 'k-pop': 11}"
626,675,"{'pop': 29, 'female vocalists': 27, 'dance': 22, 'rnb': 11, 'electronic': 11}"
627,676,"{'hard rock': 25, 'rock': 25, 'metal': 22, 'heavy metal': 16, 'alternative': 12}"
628,677,"{'metal': 31, 'black metal': 24, 'death metal': 21, 'thrash metal': 12, 'grindcore': 12}"
629,678,"{'rock': 35, 'alternative': 19, 'alternative rock': 17, 'brazilian': 15, 'hard rock': 13}"
630,679,"{'pop': 32, 'dance': 28, 'female vocalists': 21, 'rnb': 11, 'electronic': 9}"
631,680,"{'female vocalists': 31, 'pop': 29, 'rock': 19, 'dance': 12, 'pop rock': 8}"
632,681,"{'rock': 30, 'alternative': 22, 'indie': 16, 'hardcore': 16, 'alternative rock': 16}"
633,682,"{'pop': 40, 'female vocalists': 22, 'rock': 15, 'brazilian': 12, 'american idol': 10}"
634,683,"{'new wave': 32, '80s': 29, 'synthpop': 19, 'pop': 12, 'electronic': 8}"
635,684,"{'female vocalists': 31, 'pop': 29, 'dance': 19, 'rnb': 12, 'rock': 9}"
636,685,"{'rock': 35, 'alternative': 24, 'metal': 17, 'classic rock': 13, 'alternative rock': 11}"
637,686,"{'rock': 27, 'electronic': 22, 'new wave': 18, '80s': 18, 'synthpop': 16}"
638,687,"{'rock': 29, '80s': 24, 'classic rock': 22, 'post-punk': 12, 'new wave': 12}"
639,688,"{'rock': 29, 'alternative': 21, 'pop': 18, 'indie': 18, 'british': 14}"
640,689,"{'pop': 32, 'dance': 25, 'female vocalists': 21, 'rnb': 14, 'hip-hop': 9}"
641,690,"{'pop': 32, 'female vocalists': 28, 'dance': 21, 'rnb': 10, 'rock': 9}"
642,691,"{'pop': 28, 'female vocalists': 28, 'electronic': 19, 'dance': 14, 'rock': 12}"
643,692,"{'pop': 33, 'oldies': 19, 'classic rock': 19, 'rock': 17, '80s': 11}"
644,693,"{'indie': 31, 'indie rock': 21, 'female vocalists': 21, 'alternative': 17, 'indie pop': 10}"
645,694,"{'rock': 26, 'new wave': 21, '80s': 21, 'alternative': 16, 'electronic': 16}"
646,695,"{'rock': 31, 'alternative': 21, 'ambient': 19, 'alternative rock': 14, 'post-rock': 14}"
647,696,"{'rock': 35, 'classic rock': 30, 'hard rock': 15, '80s': 13, 'alternative rock': 7}"
648,697,"{'electronic': 30, 'chillout': 27, 'ambient': 18, 'downtempo': 17, 'trip-hop': 8}"
649,698,"{'pop': 28, 'female vocalists': 25, 'instrumental': 17, 'soundtrack': 17, 'rnb': 14}"
650,699,"{'rock': 29, '80s': 26, 'new wave': 20, 'classic rock': 14, 'hard rock': 11}"
651,700,"{'pop': 36, 'rnb': 26, 'hip-hop': 13, 'male vocalists': 13, 'soul': 13}"
652,701,"{'pop': 28, 'dance': 22, 'female vocalists': 22, 'rnb': 17, 'soul': 11}"
653,702,"{'pop': 28, 'female vocalists': 25, 'rnb': 22, 'dance': 15, 'soul': 9}"
654,703,"{'pop': 34, 'female vocalists': 32, 'dance': 16, 'rnb': 11, 'soul': 7}"
655,704,"{'hip-hop': 28, 'rap': 28, 'hip hop': 25, 'rnb': 9, 'dirty south': 9}"
656,705,"{'pop': 24, 'soundtrack': 22, 'instrumental': 20, 'female vocalists': 17, 'rock': 17}"
657,706,"{'rock': 31, 'metal': 28, 'alternative': 19, 'heavy metal': 11, 'alternative rock': 11}"
658,707,"{'classic rock': 33, 'rock': 28, '80s': 15, 'hard rock': 13, '70s': 11}"
659,708,"{'experimental': 41, 'avant-garde': 18, 'post-rock': 15, 'sludge': 13, 'noise': 13}"
660,709,"{'hard rock': 26, 'classic rock': 23, 'rock': 23, '80s': 16, 'heavy metal': 13}"
661,710,"{'rock': 30, 'alternative': 26, 'punk': 17, 'punk rock': 15, '80s': 12}"
662,711,"{'rock': 27, 'hard rock': 25, 'heavy metal': 18, '80s': 16, 'metal': 14}"
663,712,"{'indie': 38, 'pop': 17, 'electronic': 17, 'british': 14, 'britpop': 14}"
664,713,"{'pop': 32, 'female vocalists': 27, 'dance': 18, 'rnb': 14, 'soul': 9}"
665,714,"{'electronic': 41, 'new wave': 18, 'industrial': 18, 'synthpop': 12, '80s': 12}"
666,715,"{'metal': 30, 'heavy metal': 28, 'hard rock': 17, 'power metal': 13, 'rock': 12}"
667,716,"{'hardcore': 22, 'post-hardcore': 22, 'rock': 20, 'screamo': 20, 'pop punk': 16}"
668,717,"{'pop': 32, 'female vocalists': 28, 'dance': 16, 'rnb': 15, 'soul': 9}"
669,718,"{'electronic': 39, 'electronica': 20, 'indie': 17, 'synthpop': 12, 'alternative': 12}"
670,719,"{'rock': 36, 'classic rock': 27, 'hard rock': 14, 'heavy metal': 14, 'metal': 9}"
671,720,"{'rock': 36, 'classic rock': 25, 'hard rock': 17, 'metal': 14, 'heavy metal': 8}"
672,721,"{'indie': 26, 'folk': 25, 'singer-songwriter': 23, 'alternative': 14, 'rock': 12}"
673,722,"{'pop': 34, 'female vocalists': 28, 'dance': 21, 'rock': 11, 'rnb': 6}"
674,723,"{'pop': 36, 'female vocalists': 30, 'dance': 16, 'rock': 9, 'rnb': 9}"
675,725,"{'soundtrack': 33, 'instrumental': 18, 'japanese': 18, 'anime': 15, 'classical': 15}"
676,726,"{'female vocalists': 29, 'japanese': 28, 'j-pop': 18, 'pop': 17, 'k-pop': 8}"
677,727,"{'ska': 30, 'reggae': 29, 'rocksteady': 23, 'skinhead reggae': 10, 'roots reggae': 9}"
678,728,"{'indie': 28, 'alternative': 26, 'rock': 22, 'britpop': 12, 'indie rock': 12}"
679,729,"{'german': 23, 'gothic': 23, 'industrial': 20, 'darkwave': 18, 'gothic metal': 16}"
680,730,"{'pop': 26, 'rock': 26, 'female vocalists': 21, 'classic rock': 15, 'dance': 12}"
681,731,"{'rock': 36, 'metal': 23, 'alternative rock': 14, 'alternative': 14, 'hard rock': 14}"
682,732,"{'female vocalists': 35, 'pop': 31, 'electronic': 15, 'dance': 11, 'rock': 7}"
683,733,"{'rock': 31, 'pop': 20, 'pop punk': 19, 'alternative': 17, 'male vocalists': 13}"
684,734,"{'indie': 30, 'alternative': 19, 'rock': 19, 'experimental': 19, 'post-rock': 14}"
685,735,"{'rock': 27, 'hard rock': 22, 'metal': 20, 'classic rock': 16, 'heavy metal': 14}"
686,736,"{'hip-hop': 28, 'hip hop': 24, 'rap': 24, 'german': 14, 'rnb': 10}"
687,737,"{'rock': 33, 'alternative': 28, 'alternative rock': 14, 'british': 12, 'indie': 12}"
688,738,"{'metal': 28, 'heavy metal': 28, 'rock': 16, 'hard rock': 14, 'classic rock': 14}"
689,739,"{'female vocalists': 31, 'brazilian': 18, 'singer-songwriter': 18, 'folk': 18, 'brasil': 16}"
690,741,"{'rock': 33, 'alternative': 29, 'alternative rock': 16, 'punk': 12, 'pop punk': 10}"
691,742,"{'electronic': 26, 'indie': 26, 'female vocalists': 19, 'folk': 15, 'pop': 15}"
692,743,"{'pop': 36, 'female vocalists': 21, 'dance': 18, 'power metal': 12, 'electronic': 12}"
693,744,"{'rock': 33, 'pop': 25, 'female vocalists': 19, 'electronic': 11, 'pop punk': 11}"
694,745,"{'pop': 29, 'ukrainian': 21, 'ukraine': 21, 'rnb': 14, 'russian': 14}"
695,746,"{'metal': 26, 'electronic': 23, 'rock': 23, 'alternative': 20, 'screamo': 9}"
696,747,"{'hardcore': 24, 'post-hardcore': 24, 'screamo': 21, 'emo': 15, 'metalcore': 15}"
697,749,"{'pop': 36, 'female vocalists': 28, 'dance': 15, 'alternative': 11, 'rock': 10}"
698,750,"{'rock': 30, 'alternative': 22, 'experimental': 17, 'indie': 17, 'alternative rock': 13}"
699,751,"{'rock': 28, 'alternative': 26, 'punk rock': 18, 'punk': 14, 'russian': 14}"
700,752,"{'hardcore': 27, 'melodic hardcore': 22, 'pop punk': 22, 'punk': 16, 'punk rock': 13}"
701,753,"{'rock': 26, 'hard rock': 21, 'classic rock': 20, '80s': 18, 'pop': 15}"
702,754,"{'rock': 28, 'alternative': 24, 'indie': 17, 'singer-songwriter': 15, 'classic rock': 15}"
703,756,"{'rock': 33, 'alternative': 21, 'indie': 19, 'indie rock': 16, 'alternative rock': 12}"
704,757,"{'pop': 35, 'female vocalists': 25, 'dance': 18, 'rock': 12, 'rnb': 10}"
705,758,"{'rock': 28, 'alternative': 28, 'indie': 18, 'female vocalists': 15, 'alternative rock': 12}"
706,759,"{'indie': 27, 'rock': 25, 'alternative': 24, 'female vocalists': 13, 'british': 11}"
707,760,"{'rock': 39, 'brazilian': 24, 'alternative': 16, 'brasil': 10, 'hardcore': 10}"
708,761,"{'electronic': 26, 'new wave': 23, '80s': 21, 'electronica': 15, 'pop': 15}"
709,762,"{'alternative': 28, 'rock': 28, 'electronic': 18, 'synthpop': 15, '80s': 12}"
710,763,"{'alternative': 29, 'rock': 29, 'alternative rock': 20, 'metal': 12, 'hard rock': 10}"
711,764,"{'rock': 34, 'alternative': 25, 'classic rock': 16, 'singer-songwriter': 14, 'alternative rock': 11}"
712,765,"{'indie': 40, 'folk': 17, 'indie rock': 17, 'alternative': 15, 'rock': 11}"
713,767,"{'rock': 27, 'alternative': 23, 'electronic': 20, 'alternative rock': 17, 'synthpop': 13}"
714,768,"{'pop': 40, 'female vocalists': 23, 'disney': 15, 'pop rock': 12, 'rock': 10}"
715,769,"{'rock': 27, 'british': 23, 'alternative': 18, 'indie': 18, 'electronic': 14}"
716,770,"{'pop': 31, 'dance': 25, 'female vocalists': 19, 'electronic': 15, 'hip-hop': 10}"
717,771,"{'hip-hop': 25, 'hip hop': 22, 'rap': 19, 'soul': 17, 'rnb': 17}"
718,772,"{'hard rock': 27, 'metal': 20, 'rock': 20, 'heavy metal': 18, 'classic rock': 16}"
719,773,"{'rock': 33, 'alternative': 26, 'polish': 18, 'alternative rock': 13, 'poezja śpiewana': 10}"
720,776,"{'rock': 28, 'hardcore': 22, 'metalcore': 17, 'punk': 17, 'alternative': 17}"
721,777,"{'electronic': 26, '80s': 21, 'new wave': 18, 'synthpop': 18, 'industrial': 18}"
722,778,"{'pop': 33, 'female vocalists': 30, 'dance': 17, 'rnb': 11, 'soul': 9}"
723,779,"{'electronic': 26, '80s': 22, 'pop': 22, 'heavy metal': 15, 'new wave': 15}"
724,780,"{'electronic': 29, 'pop': 22, 'dance': 18, '80s': 16, 'synthpop': 16}"
725,781,"{'pop': 30, 'female vocalists': 26, 'rnb': 21, 'dance': 14, 'hip-hop': 9}"
726,782,"{'ambient': 30, 'electronic': 28, 'idm': 15, 'experimental': 15, 'icelandic': 13}"
727,784,"{'indie': 35, 'alternative': 21, 'indie rock': 17, 'folk': 15, 'rock': 12}"
728,785,"{'rock': 39, 'female vocalists': 20, 'pop': 15, 'alternative': 15, 'brazilian': 12}"
729,786,"{'electronic': 28, 'russian': 25, 'alternative': 22, 'experimental': 12, 'rock': 12}"
730,787,"{'rock': 26, 'alternative': 23, 'indie': 21, 'indie rock': 15, 'post-hardcore': 15}"
731,788,"{'rock': 33, '80s': 19, 'pop': 18, 'classic rock': 16, 'alternative': 14}"
732,789,"{'hip-hop': 27, 'rap': 25, 'polish': 24, 'hip hop': 14, 'ragga': 10}"
733,790,"{'pop': 35, 'female vocalists': 32, 'dance': 15, 'latin': 10, 'rock': 8}"
734,791,"{'rock': 22, 'indie': 22, 'new wave': 20, 'alternative': 18, 'electronic': 18}"
735,792,"{'rock': 28, 'punk': 22, 'punk rock': 19, 'alternative': 17, 'hardcore': 14}"
736,793,"{'pop': 30, 'female vocalists': 30, 'dance': 21, 'rock': 11, 'rnb': 9}"
737,794,"{'rock': 36, 'british': 18, 'pop': 16, 'alternative': 16, 'classic rock': 13}"
738,795,"{'pop': 33, 'female vocalists': 26, 'dance': 21, 'rnb': 12, 'rock': 8}"
739,797,"{'pop': 36, 'female vocalists': 27, 'singer-songwriter': 18, 'dance': 9, 'electronic': 9}"
740,798,"{'death metal': 31, 'metal': 27, 'technical death metal': 15, 'brutal death metal': 15, 'polish': 13}"
741,799,"{'indie': 32, 'post-punk': 18, '80s': 18, 'rock': 18, 'alternative': 15}"
742,800,"{'metal': 26, 'heavy metal': 26, 'rock': 21, 'hard rock': 15, 'power metal': 13}"
743,801,"{'soul': 31, 'female vocalists': 28, 'pop': 16, 'jazz': 12, '80s': 12}"
744,802,"{'electronic': 30, 'experimental': 25, 'industrial': 23, 'dark ambient': 11, 'noise': 11}"
745,804,"{'pop': 38, 'female vocalists': 25, 'dance': 18, 'rnb': 11, 'rock': 8}"
746,805,"{'electronic': 29, 'ambient': 26, 'idm': 19, 'rock': 16, 'classic rock': 10}"
747,806,"{'classical': 23, 'electronic': 23, 'female vocalists': 23, 'instrumental': 16, 'soundtrack': 16}"
748,807,"{'female vocalists': 30, 'japanese': 28, 'j-pop': 25, 'pop': 10, 'j-rock': 8}"
749,808,"{'female vocalists': 33, 'pop': 26, 'dance': 19, 'indie': 12, 'alternative': 12}"
750,809,"{'pop': 37, 'dance': 21, 'female vocalists': 21, 'rnb': 13, 'rock': 10}"
751,810,"{'turkish': 32, 'pop': 26, 'female vocalists': 19, 'turkish pop': 13, 'rock': 10}"
752,812,"{'metal': 35, 'metalcore': 24, 'hardcore': 22, 'death metal': 11, 'thrash metal': 9}"
753,813,"{'electronic': 29, 'indie': 29, 'alternative': 17, 'icelandic': 12, 'trip-hop': 12}"
754,814,"{'rock': 32, 'pop': 21, 'alternative': 17, 'pop punk': 17, 'pop rock': 13}"
755,815,"{'pop': 34, 'female vocalists': 27, 'dance': 14, 'rnb': 14, 'rock': 11}"
756,816,"{'pop': 29, 'female vocalists': 27, 'dance': 22, 'rnb': 14, 'electronic': 7}"
757,817,"{'rock': 36, 'alternative': 23, 'alternative rock': 15, 'indie': 13, 'hard rock': 13}"
758,818,"{'rock': 32, 'alternative': 25, 'indie': 19, 'indie rock': 14, 'alternative rock': 10}"
759,819,"{'pop': 33, 'female vocalists': 31, 'dance': 17, 'rnb': 14, '80s': 6}"
760,820,"{'jazz': 26, 'soundtrack': 23, 'instrumental': 19, 'lounge': 18, 'easy listening': 14}"
761,821,"{'indie': 28, 'alternative': 25, 'rock': 22, 'electronic': 14, 'dream pop': 11}"
762,822,"{'hip-hop': 29, 'rap': 26, 'hip hop': 25, 'underground hip-hop': 14, 'rock': 6}"
763,823,"{'punk': 26, 'rock': 21, 'punk rock': 21, 'alternative': 17, 'horror punk': 16}"
764,824,"{'rock': 26, 'alternative': 25, 'indie': 23, 'indie rock': 14, 'british': 12}"
765,825,"{'brazilian': 23, 'mpb': 21, 'brasil': 21, 'indie': 19, 'alternative': 17}"
766,826,"{'rock': 24, 'alternative': 21, 'female vocalists': 21, 'metal': 17, 'pop': 17}"
767,827,"{'hard rock': 27, 'rock': 27, 'punk rock': 18, 'punk': 16, 'heavy metal': 12}"
768,828,"{'rock': 25, 'hard rock': 22, 'classic rock': 22, 'progressive rock': 17, 'heavy metal': 15}"
769,829,"{'indie': 29, 'alternative': 26, 'indie rock': 18, 'rock': 15, 'singer-songwriter': 12}"
770,830,"{'pop': 34, 'rock': 23, 'female vocalists': 17, 'dance': 15, 'rnb': 11}"
771,831,"{'rock': 25, 'german': 19, 'pop': 19, 'deutsch': 19, '80s': 17}"
772,832,"{'metal': 21, 'progressive rock': 21, 'rock': 21, 'progressive metal': 19, 'heavy metal': 17}"
773,834,"{'punk': 31, 'punk rock': 28, 'russian': 21, 'rock': 10, 'pop punk': 10}"
774,835,"{'rock': 28, 'hard rock': 21, '80s': 21, 'classic rock': 17, 'pop': 13}"
775,836,"{'female vocalists': 30, 'pop': 26, 'soul': 19, 'dance': 15, 'rnb': 11}"
776,837,"{'electronic': 42, 'trip-hop': 17, 'experimental': 17, 'instrumental': 12, 'post-rock': 12}"
777,838,"{'alternative': 32, 'indie': 23, 'rock': 18, 'electronic': 16, 'alternative rock': 11}"
778,839,"{'rock': 29, 'alternative': 24, 'metal': 20, 'alternative rock': 16, 'nu metal': 12}"
779,840,"{'rock': 40, 'costa rica': 18, 'alternative': 18, 'alternative rock': 13, 'classic rock': 11}"
780,841,"{'rock': 31, 'alternative': 28, 'punk': 16, 'punk rock': 12, 'alternative rock': 12}"
781,842,"{'hip-hop': 34, 'hip hop': 23, 'rap': 21, 'electronic': 11, 'underground hip-hop': 11}"
782,843,"{'punk': 27, 'hardcore': 20, 'punk rock': 18, 'hardcore punk': 18, 'ska': 16}"
783,844,"{'rock': 26, 'alternative': 21, 'post-hardcore': 18, 'hardcore': 18, 'screamo': 18}"
784,845,"{'metal': 30, 'heavy metal': 20, 'thrash metal': 20, 'rock': 15, 'death metal': 15}"
785,846,"{'post-punk': 29, 'experimental': 21, 'alternative': 21, 'indie': 14, 'rock': 14}"
786,847,"{'pop': 35, 'rnb': 19, 'rock': 19, 'female vocalists': 16, 'hip-hop': 11}"
787,848,"{'indie': 37, 'indie rock': 20, 'experimental': 17, 'alternative': 15, 'post-rock': 11}"
788,849,"{'rock': 35, 'alternative': 21, 'indie': 21, 'indie rock': 14, 'alternative rock': 10}"
789,850,"{'pop': 24, 'oldies': 24, 'synthpop': 19, 'electronic': 19, 'new wave': 14}"
790,851,"{'pop': 34, 'female vocalists': 34, 'dance': 14, 'pop rock': 9, 'rock': 9}"
791,852,"{'pop': 32, 'female vocalists': 29, 'dance': 20, 'rnb': 12, 'british': 6}"
792,853,"{'pop': 29, 'female vocalists': 27, 'rock': 22, 'british': 13, 'metal': 9}"
793,854,"{'metalcore': 30, 'metal': 24, 'hardcore': 22, 'nu metal': 15, 'nu-metal': 9}"
794,855,"{'indie': 25, 'rock': 22, 'alternative': 22, 'indie rock': 15, 'british': 15}"
795,856,"{'alternative': 32, 'rock': 26, 'alternative rock': 18, 'indie': 18, 'indie rock': 7}"
796,858,"{'pop': 37, 'rnb': 19, 'hip-hop': 16, 'dance': 14, 'electronic': 14}"
797,859,"{'rock': 26, 'dance': 19, 'electronic': 19, 'alternative': 19, 'female vocalists': 16}"
798,860,"{'sludge': 24, 'rock': 21, 'post-rock': 21, 'progressive metal': 17, 'post-metal': 17}"
799,861,"{'female vocalists': 32, 'pop': 28, 'rock': 19, 'pop rock': 12, 'alternative': 9}"
800,862,"{'female vocalists': 29, 'pop': 28, 'electronic': 22, 'dance': 13, 'indie': 9}"
